"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Cyprus","CYP","Rural population (% of total population)","SP.RUR.TOTL.ZS","64.6928855398401","63.6224147770682","62.9263763724935","62.3882791391505","61.9708750446089","61.6369160564381","61.3491541422078","61.0703412694873","60.7632294058464","60.3905705188544","59.915116576081","59.2996195450956","58.5068313934678","57.2925036164753","53.9127952727298","49.5863088060929","46.730510665084","44.5203329031529","42.4219664151575","40.546424255359","38.932873623993","37.620481721295","36.6625192768873","35.963454187985","35.3539066232527","34.8058984791785","34.3158357063462","33.8801242553397","33.4951700767427","33.1573791211389","32.8631573391122","32.6089106812463","32.3925426396374","32.197888504211","32.0099646969711","31.8308279367231","31.6650597514585","31.5172416691686","31.3919552178449","31.293781925479","31.2273033200621","31.1975931922456","31.2136410629284","31.2879026792627","31.4091858562684","31.5659325788019","31.7465848317199","31.9395845998788","32.1333738681351","32.3163946213452","32.4770888443658","32.6020107241456","32.6989710851262","32.7897666374625","32.8769441180196","32.9597522081927","33.0374395893769","33.1092549429674","33.1744469503595","33.2322642929482","33.2819556521287","33.3281634605029","33.3305170592416","33.3260522477361","33.3175740807517",
"Czechia","CZE","Rural population (% of total population)","SP.RUR.TOTL.ZS","40.4409088550371","39.9355385881358","39.4485105782857","38.9824677051294","38.5284797265515","38.0790630893784","37.6267342404364","37.1640096265517","36.6834056945507","36.1774388912595","35.6423464465693","35.0316858626804","34.2942970514561","33.5645489414028","33.0001449584961","32.6557693481445","30.5178298950195","29.5987396240234","30.2671813964844","29.8828277587891","25.3131531071305","24.5017545284912","24.5107506066002","24.5267981294132","24.5492380246866","24.5774112201769","24.6106586436406","24.648321222834","24.6897398855136","24.7342555594358","24.781209172357","24.8337091006117","24.9098558652741","25.0169839688931","25.1462632727301","25.2907127063206","25.4433511992004","25.5971976809049","25.7452710809698","25.8805903289306","25.9961743543231","26.0868247495998","26.1639932421247","26.2350849798647","26.3008352832983","26.3624454576802","26.421116808265","26.4780506403075","26.5344482590623","26.5915109697841","26.6504400777277","26.7121661605254","26.7750760407102","26.8377813065021","26.9004078958531","26.9629557125645","27.0254246604377","27.0878146432744","27.1501255648759","27.2123573290437","27.2745098395792","27.3189405625684","27.3032361620476","27.2647611603183","27.2052015407815",
"Germany","DEU","Rural population (% of total population)","SP.RUR.TOTL.ZS","24.3007590134203","23.8282518367321","23.3241348147844","22.7902368873547","22.2550130890898","21.7424615929216","21.2765805717823","20.8813681986037","20.5808226463178","20.3989420878567","20.3372148129616","20.3031294994012","20.2689021856543","20.2374540671917","20.2086392472492","20.1823118290623","20.1583259158669","20.1365356108986","20.1167950173931","20.0989582385862","20.0828793777135","20.0684125380108","20.0554118227137","20.043731335058","20.0332251782794","20.0237474556135","20.0151522702961","20.0072937255628","20.0000259246495","19.9932029707917","19.9866789672253","19.9803080171858","19.973944223909","19.9674416906306","19.9606545205863","19.9534368170118","19.9456426831429","19.9371262222152","19.9277415374643","19.9173427321262","19.9057839094363","19.8929191726305","19.8786026249444","19.8626883696138","19.8450305098743","19.8254831489617","19.8039003901116","19.7801363365598","19.7540450915419","19.7254807582938","19.694297440051","19.6594237071802","19.606552479782","19.5267681599638","19.42425976257","19.3025628367186","19.1652129315275","19.0157455961147","18.8576963795982","18.6946008310961","18.5299944997262","18.3674129346066","18.2132147219005","18.0965633307871","17.9788567420875",
"Djibouti","DJI","Rural population (% of total population)","SP.RUR.TOTL.ZS","49.2010990225588","48.1203045852063","46.9823548243436","45.7960299180365","44.5701317384604","43.3134621577908","42.0348230482029","40.7430162818723","39.4468437309743","38.1551072676843","36.8766087641777","35.6201500926298","34.3945331252162","33.2085597341122","32.0710317914931","30.9907511695344","29.9765197404115","29.0371393762998","28.1814119493746","27.4181393318114","26.7561233957856","26.2041660134724","25.7710690570475","25.4460507422326","25.1512120132051","24.8667259696031","24.6042516536735","24.3717303755305","24.1771034452883","24.0283121730611","23.9332978689629","23.900002205697","23.9494381059259","24.0895328688477","24.308890154447","24.5961138375588","24.939807793018","25.3285758956597","25.7510220203188","26.1957500418303","26.6513638350292","27.1064672747505","27.5496642358293","27.9695585931003","28.3547542213988","28.6938549955596","28.9754647904177","29.1881874808082","29.3206269415659","29.3616748445516","29.3513445217097","29.3223467541324","29.2733688664623","29.2030668712516","29.1100967810522","28.9931146084163","28.8507763658959","28.681738066043","28.4846557214098","28.2581853445482","28.0009829480105","27.7117045443485","27.3890061461144","27.1591754011079","27.0947364947022",
"Dominica","DMA","Rural population (% of total population)","SP.RUR.TOTL.ZS","62.1459903946384","62.0572058591789","61.9882540956947","61.9335467707003","61.887388971638","61.8440857859503","61.7979423010794","61.7432636044677","61.6743547835576","61.5855209257915","61.461482471477","61.2070903636348","60.7750262392712","60.1900915034066","59.4718698520553","58.6399449812317","57.7139005869501","56.7133203652249","55.6577880120705","54.5668872235011","53.4602016955312","52.3214649801993","50.8897518513672","49.0531768769135","46.9577371990922","44.7281113321055","42.4889777901559","40.3650150874457","38.4809017381771","36.9613162565526","35.9309371567744","35.5022005791217","35.3671615628526","35.2582824932661","35.1741412381647","35.1071652574876","35.0497820111738","34.9944189591626","34.9335035613931","34.8594632778045","34.7647255683359","34.6413932054772","34.4790749604208","34.2755836855941","34.0346906150568","33.7599275082177","33.4548261244855","33.122918223269","32.767735563977","32.3928099060183","32.0016730088016","31.6021834397273","31.245390662906","30.880295802278","30.5092152889748","30.1320846536472","29.7488394269459","29.3594151395213","28.9637473220238","28.5617715051036","28.153423219411","27.7386379955958","27.317351364308","26.8894988561973","26.4550160019134",
"Denmark","DNK","Rural population (% of total population)","SP.RUR.TOTL.ZS","26.0385704346575","25.4854491189465","24.9140107178259","24.3282796875468","23.7334600558725","23.1347558505665","22.537371099392","21.9465098301124","21.367376070491","20.8051738482912","20.2673150650805","19.7432714554971","19.2180255640269","18.7030923642154","18.2152252587786","17.7711776504329","17.3877029418945","17.0488484838101","16.7352304893332","16.4584556549403","16.2301306771079","16.0515951412927","15.8872420219582","15.7278554020871","15.5798714271308","15.4478331526001","15.3362836340055","15.2497659268578","15.1928230866675","15.1699981689453","15.1641185721539","15.1462885156535","15.1170520275686","15.0803964435523","15.039809970765","14.9987808163672","14.9607971875192","14.9293472913815","14.9079193351146","14.9000015258789","14.9000015258789","14.811692117913","14.6999969482422","14.5800018310547","14.2869723088407","13.9940293167135","13.7498711850182","13.5748535633651","13.416862487793","13.2382346860071","13.1347579956055","12.8432346044154","12.7663803100586","12.4563475239568","12.3176014268093","12.2745943422671","12.3000030517578","11.9838056200491","11.8940237689311","11.7903509189331","11.7605514526368","11.7383550681851","11.6119760162297","11.447361457133","11.3039447311595",
"Dominican Republic","DOM","Rural population (% of total population)","SP.RUR.TOTL.ZS","69.8210026036921","68.9985672657973","68.1020465702594","67.1431234087595","66.1347985600485","65.0900728028772","64.0219469159965","62.9434216781573","61.8674978681105","60.8071762646069","59.7511032358854","58.6385404237315","57.4491571414249","56.2169238527903","54.9671596125986","53.7251834756204","52.5163144966266","51.3658717303878","50.2991742316749","49.3415410552586","48.5182912559097","47.8650228465951","47.3581348718412","46.9482744316656","46.600385662907","46.3006054366314","46.0350706239048","45.7899180957932","45.5512847233628","45.3053073776794","45.0381229298092","44.7358682508181","44.3846802117722","43.9702760878612","43.4717642422916","42.8682900545607","42.1712511795727","41.3926324308956","40.5444186220972","39.6385945667454","38.6871450784081","37.7020549706531","36.7085977475123","35.573802865234","34.1085914770709","32.4240819530679","30.666146293965","28.9806565005023","27.5134845734198","26.4105025134574","25.8357226825823","25.7559610498699","25.7601320030432","25.7748640048784","25.8068466177847","25.8627694041715","25.9493219264478","26.073193747023","26.2410744283062","26.4596535327067","26.7356206226337","27.0756652604965","27.5796844356289","27.6422008176662","27.5878125247849",
"Algeria","DZA","Rural population (% of total population)","SP.RUR.TOTL.ZS","68.6587063243389","67.1170294981056","65.4882399528406","63.9443302983843","62.6216112249208","61.6563934226344","61.1616768810773","60.8983163357044","60.6883356007108","60.525928892941","60.3970737512421","60.2877477144613","60.1839283214457","60.0715931110426","59.936719622099","59.7652853934622","59.5432679639793","59.2262702274631","58.7379856276019","58.0515157413439","57.2163006593545","56.2688959249222","55.2458570813354","54.1837396718826","53.1190992398522","52.0884913285328","51.1284714812127","50.2674629272278","49.4552979983438","48.6515065176318","47.8578723017096","47.0728188565281","46.2947696880381","45.5221483021906","44.7533782049363","43.9868829022262","43.2210859000111","42.4544107042419","41.6853004681962","40.9155352530609","40.1478760554308","39.3822827211464","38.6187341398838","37.8572092013188","37.0976867951275","36.3401458109856","35.5845651385691","34.8309236675539","34.098514128841","33.4902615440479","32.8764942132541","32.2655992492422","31.6578741446325","31.0536163920723","30.4531234842385","29.8566929138388","29.2646221736149","28.6772087563449","28.094750154847","27.5175438619825","26.9458873706605","26.3800781738427","25.8204137645486","25.267191635862","24.7207092809382",
"East Asia & Pacific (excluding high income)","EAP","Rural population (% of total population)","SP.RUR.TOTL.ZS","80.6402987674502","80.8886344220575","82.2483538759565","82.5238174051772","81.3680040321643","81.5102569115239","81.502329512189","81.483490127114","81.4632954401712","81.4458829208856","81.4415178766573","81.434653823577","81.4186493092352","81.2692600551625","81.2898994812559","81.1372419624196","80.9661878788711","80.7977079649263","80.4318304081139","79.5494943277613","79.1157742393077","78.4501714624645","78.0367767875885","77.1494349458922","76.0186677452091","75.3848101719902","74.6581581798898","73.9444088795669","73.4391422089008","73.0009874957921","72.846548344293","72.1341445193549","71.5573741112747","70.9517567890935","70.33822226799","69.7076414731201","68.4352384682025","67.17316090649","65.9116863825841","64.6695541468669","63.2901431118072","62.2158144942383","61.0037157735459","59.787916027226","58.7216665020779","57.6603085190962","56.5230269408455","55.2646904458885","54.3066503383161","53.1655644781205","52.3439187555736","50.3859511325434","49.3242944577983","48.1877809304356","47.1434243935758","45.8885343248643","44.6813884758003","43.5345361741673","42.3497294649126","41.3444307243415","40.629475444459","39.6473868315671","39.1406031439672","38.7723536498738","38.3874462069199",
"Early-demographic dividend","EAR","Rural population (% of total population)","SP.RUR.TOTL.ZS","77.3888201524978","77.1068480658278","76.8117094245715","76.5078138821519","76.1952353207882","75.8756057310124","75.5450982668138","75.1873430626479","74.823779963866","74.4439384928273","74.0582142745576","73.6531139338462","73.2175693195288","72.772322385991","72.3908576800169","71.9746615275937","71.4672545528455","70.9435369911375","70.4229586675094","69.9177898944813","69.4434618071841","69.0183399904075","68.6193734825609","68.2291257724133","67.8445348042533","67.4651341909141","67.0901416880997","66.7125862260745","66.342778851242","65.9807260434468","65.5845241940368","65.2244111304036","64.8623260231923","64.5124861086341","64.1438624869111","63.7714520587839","63.4247189824883","63.0588149826467","62.683727754317","62.301699146363","61.9196182344693","61.5375483984902","61.1550002331574","60.7627755113504","60.359256511067","59.9508800433517","59.5403239071953","59.1433258014154","58.7105330555833","58.2791465852609","57.8674846672318","57.44613071243","56.9951586038203","56.4767701886448","55.9926199581097","55.5496766106625","55.1902031484275","54.8750639444412","54.5650227064532","54.2350403941126","53.9187547684328","53.6247399220588","53.3030756594834","52.9832569016292","52.6555555342938",
"East Asia & Pacific","EAS","Rural population (% of total population)","SP.RUR.TOTL.ZS","75.1486507790156","75.1703378481821","76.2075271958982","76.3867799392412","75.3350372984932","75.3973317513519","75.3539485787141","75.2920439955106","75.2092889761173","75.1245448700562","75.0598265949773","74.9577905723162","74.8736326876233","74.6592951396251","74.5725557135588","74.3772323170015","74.1878375758334","73.9914902648828","73.6371057393166","72.823479209286","72.4114154049388","71.7959403460671","71.4101043981374","70.6195449223191","69.613590507782","69.0432992057405","68.3902728900287","67.7475486034094","67.2888472425393","66.8915842434506","66.7525702818578","66.1154811485791","65.6068247229783","65.0813613565432","64.5483111103456","63.9978673829354","62.8771375548575","61.7815498530263","60.6809785745066","59.587231570077","58.3656586880986","57.384510529656","56.2315146779047","55.0486890942673","53.9860866196238","52.9591500187354","51.8821481812505","50.6950890574727","49.7821320223815","48.7308396393432","47.9812963322002","46.2347952117132","45.3000359874275","44.3040841049506","43.3873205278862","42.2766856580328","41.2078057668978","40.1962916161541","39.1484740211186","38.2564439872777","37.6258581855137","36.7648070169629","36.3171755606998","35.9755629097195","35.6255968827662",
"Europe & Central Asia (excluding high income)","ECA","Rural population (% of total population)","SP.RUR.TOTL.ZS","63.0814514843968","62.3875587391335","61.8816406831397","61.3433368522978","60.7732976961104","60.1624730412991","59.5292618163595","58.843882223549","58.1018756585952","57.3810804178603","56.7072564378103","56.0353835435174","55.3134859386493","54.6174619873974","53.9643725573941","53.2965731991094","52.6631836558913","52.0895399351593","51.4702627246301","50.9583309717329","50.448525270537","49.940298191263","49.4336592284038","48.9048385631521","48.3797806105305","47.8918368821874","47.4088735931824","46.9106508914928","46.4078939222237","46.0032072249138","45.6795223320043","45.3737921445808","45.1071445754658","44.8631924023726","44.6586791953926","44.4850164357918","44.3222709281253","44.1111213360766","43.9068650823484","43.6055399399872","43.2662495847266","42.9596749174159","42.6206942647422","42.2407008477351","41.8556131339817","41.479315496411","41.0779758306794","40.6754345387071","40.237369633183","39.7771954226451","39.2748929624697","38.6785226583167","37.7330468473774","36.1499960444341","34.4344004077675","33.1864155078559","32.7971258199649","32.7091574779177","32.5535007081771","32.2482913827339","32.0452822107874","31.849574544441","31.8371060740497","31.8378450582687","31.7268113287693",
"Europe & Central Asia","ECS","Rural population (% of total population)","SP.RUR.TOTL.ZS","45.0343695501378","44.4727384072461","43.9617612038143","43.4036683319331","42.7952420069286","42.1829448932901","41.5739115969349","40.9920977305383","40.4353021573035","39.8824083461693","39.3730071637561","38.9103409871338","38.3989853428099","37.8897099316283","37.3930304027118","36.9615092663592","36.5447901591588","36.1802567940271","35.8376476722467","35.5026807639671","35.1370439573402","34.8253050049996","34.5306005496755","34.2551099250177","33.9963115714468","33.7581690913856","33.5030909772031","33.2500234051142","33.00577204144","32.7947687819981","32.6472630375954","32.5193514911002","32.4559599230672","32.3862535412434","32.2793587374916","32.1690274888418","32.0134085805617","31.8292083683347","31.6726644076978","31.5594773724281","31.3430266671302","31.1337129110421","30.9421518690499","30.7515975165273","30.5956833248238","30.4343454749644","30.2338684020004","30.0324261351008","29.8357112432863","29.6476681949981","29.416860383934","29.1844706446829","28.8495062223389","28.3213542451533","27.7626105310856","27.3133302990151","27.0696794491188","26.9603856630156","26.8196344135471","26.6373287443088","26.5043649882287","26.3774135585788","26.2707317332022","26.1567985047487","26.0298023133466",
"Ecuador","ECU","Rural population (% of total population)","SP.RUR.TOTL.ZS","65.3049691759765","64.7412745118847","64.1934101061301","63.6695431486793","63.187830367156","62.7413850515641","62.31972695103","61.9123758146804","61.5088513916418","61.0986734310409","60.671361682004","60.2164358936579","59.7234158151291","59.1818211955441","58.5799639715644","57.867558101422","57.0270891502475","56.0918539964645","55.0941093664697","54.0661119866594","53.0401185834303","52.0483858831787","51.1301049340553","50.2767771278607","49.4448579618035","48.6244350722606","47.8215650438337","47.0423044611244","46.2927099087343","45.5788379712649","44.9103266857881","44.2719301028628","43.6372068768476","43.00542018814","42.3842886448053","41.781530854909","41.2048654265166","40.6620109676935","40.1606860865051","39.7086093910169","39.3134994892942","38.9876455993341","38.7128731949042","38.4581530113022","38.2170426725962","37.9931295854284","37.7900011564413","37.6112447922773","37.4604478995788","37.3411978849882","37.2594741388356","37.2050946452309","37.1591267180865","37.1162713375878","37.0767567804201","37.040811323269","37.0086632428196","36.9805408157575","36.9566723187679","36.9372860285362","36.9226102217479","36.9128731750883","36.9098164067734","36.8692270445737","36.7623067602398",
"Egypt, Arab Rep.","EGY","Rural population (% of total population)","SP.RUR.TOTL.ZS","62.1736557630222","61.5787960684284","60.9521530142429","60.3236313007706","59.7299315686106","59.2077544583624","58.7914194107189","58.4359527970465","58.0858685885536","57.7488005730381","57.4304667127536","57.1365849699542","56.8728733068935","56.6450496858256","56.4588320690043","56.3199384186834","56.2372461509745","56.1961008461863","56.1652850765356","56.1372938584018","56.1122910773862","56.0904406190905","56.0719063691159","56.0568522130641","56.0454420365364","56.0378397251345","56.0343157296914","56.0485630861131","56.1273210713202","56.2601663483428","56.4311172729835","56.6241922010449","56.8234094883293","57.0127874906395","57.176344563778","57.2980990635473","57.3603033882765","57.3642019706489","57.3440445857873","57.3099612460043","57.2660601067481","57.2164493234667","57.1652370516083","57.1165314466208","57.0744406639524","57.0430728590512","57.0270008319896","57.0270333655491","57.0391010879127","57.0616529375096","57.0942824479846","57.1365831529823","57.1881485861475","57.2485722811249","57.3174477715592","57.3943685910952","57.4789282733775","57.5513991312821","57.5422822550031","57.5187972667352","57.4818465369326","57.4313937378532","57.3674870991968","57.2901884958081","57.1995636061596",
"Euro area","EMU","Rural population (% of total population)","SP.RUR.TOTL.ZS","38.680477832109","38.1247335099579","37.5166696722361","36.8372004756334","36.0842861553262","35.3212907866492","34.5880807801399","33.9222882014608","33.353037837994","32.8438937347377","32.4071621429439","32.0224390652751","31.6740295189992","31.3424599885873","31.0348493894375","30.81077586249","30.6041079160677","30.3904476194636","30.1870419687498","29.9872204302667","29.798156763753","29.5979102822775","29.4120213206272","29.2397683057059","29.0716993725091","28.909164163995","28.7392134788005","28.5792009585432","28.4165418237647","28.2610279850157","28.1182489941531","27.9829085588936","27.8507003189003","27.7109489770569","27.5637181630973","27.4252832948823","27.2122040191905","26.9333448139786","26.7479477317097","26.5998156025316","26.3794130690147","26.1254365873774","25.9360155736842","25.774101864994","25.6233144297854","25.4647779909931","25.3141733806941","25.1864845334947","25.0853442112223","24.9615910859381","24.8048514708875","24.6932054677039","24.5312974805118","24.316630822005","24.1302425861465","23.9176379065396","23.6509257919642","23.5262593535841","23.3653747734348","23.1922719411281","23.0768103342203","22.9666722099252","22.8455422187555","22.7240400504732","22.5977417133466",
"Eritrea","ERI","Rural population (% of total population)","SP.RUR.TOTL.ZS","89.5985378316694","89.3119604832657","89.0346879389603","88.7670659962342","88.5094404525678","88.262157105442","88.0255617523375","87.8000001907349","87.5883450746736","87.391843203281","87.2084015916696","87.0359272549523","86.8723272082416","86.7155084666502","86.5633780452908","86.4138429592761","86.2648102237187","86.1141868537313","85.9598798644266","85.7997962709172","85.6318430883158","85.4539273317352","85.2639560162878","85.0598361570865","84.8369359877667","84.5610942840576","84.2335615158081","83.8015041351318","83.3177051544189","82.3256416320801","81.4315052032471","80.1699303623657","78.5684655944488","76.7302852991061","74.7585638759474","72.7564757245825","70.8271952446211","69.0738968356729","67.5997548973479","66.5079438292556","65.9016380310059","65.6746788024902","65.4579200744629","65.2548713684082","65.0675354003906","64.8977966308594","64.7474822998047","64.6179046630859","64.5102882385254","64.4257965087891","64.3653450012207","64.3293724060059","64.3175735473633","64.3286666870117","64.360279083252","64.408992767334","64.4745712280273","64.5572853088379","64.6548957824707","64.7647666931152","64.883861541748","65.0128860473633","65.1530723571777","65.303596496582","65.4634475708008",
"Spain","ESP","Rural population (% of total population)","SP.RUR.TOTL.ZS","43.5455614011838","42.859760988029","42.0420269636192","41.0740661784115","40.0090836500745","38.8874877727606","37.7496869406217","36.6360895478101","35.5871039884777","34.6431386567768","33.8446019468595","33.2023432116658","32.6087201535876","32.0265467014291","31.4612855588768","30.9134825380883","30.3836834512213","29.8724341104333","29.3802803278819","28.9077679157249","28.4554426861197","28.023850451224","27.6135370231954","27.2250482141915","26.8589298363699","26.5157277018883","26.1959876229042","25.9002554115753","25.6290768800591","25.3829978405133","25.1625641050955","24.9692979755077","24.8008891320784","24.6556546453237","24.5276274690818","24.411702725364","24.3027755361819","24.195741023547","24.0854943094706","23.9669305159644","23.8349447650398","23.6843110489615","23.5065782750462","23.290664409141","23.0450372452867","22.7793198079706","22.5031351216798","22.2261062109013","21.9578561001223","21.7080078138299","21.4861843765112","21.304602043505","21.1544319698382","21.0141913097888","20.8803286166512","20.7545107256977","20.6384044722003","20.5336766914317","20.4419942186639","20.3650238891693","20.3044325382201","20.2153757016402","20.0451205432186","19.871508998144","19.684800178793",
"Estonia","EST","Rural population (% of total population)","SP.RUR.TOTL.ZS","42.4094085693359","41.1795806884766","39.905876159668","39.0480346679688","38.2930335998535","37.5469551086426","36.9455108642578","36.3837013244629","35.8254470825195","35.3671340942383","34.8251073395656","34.4528350830078","33.8939971923828","33.3377151489258","32.8123779296875","32.3017730712891","31.7909622192383","31.2838592529297","30.7873382568359","30.3890762735397","30.0107192993164","29.6671447753906","29.3606491088867","29.1537017822266","29.026611328125","28.8908615112305","28.7541122436523","28.6689834594727","28.5949859619141","28.5661413112301","28.7304192564781","29.0441286333229","29.4666645667671","29.9633946602736","30.499686517305","31.040907741324","31.5524259357933","31.9996087041757","32.3478236499336","32.56243837653","32.614470927373","32.6073543650209","32.5909129034339","32.5658239651331","32.532648546051","32.4919476421201","32.4442822492731","32.3902133634424","32.3303019805606","32.2651090965602","32.1951957073738","32.1224443665494","32.0370406679684","31.9076541703232","31.7331617191968","31.5203390309447","31.275961821922","31.0068058084842","30.7196467069867","30.4212602337846","30.1184221052335","29.8222725864178","29.5107666263262","29.3229914476874","29.3018838458039",
"Ethiopia","ETH","Rural population (% of total population)","SP.RUR.TOTL.ZS","92.891201691568","92.7571883644308","92.6204736380603","92.4811609581941","92.3393537705702","92.1951555209264","92.0486696550005","91.8999996185303","91.7482692430099","91.5925537325131","91.432883591647","91.2692893250187","91.1018014372355","90.9304504329044","90.7552668166326","90.5762810930273","90.3935237666957","90.2070253422449","90.0168163242821","89.8229272174145","89.6253885262491","89.4242307553932","89.2194844094539","89.0111799930384","88.7984740386736","88.5702380203456","88.32106462018","88.0573190640762","87.7847229434043","87.5089978495346","87.2358653738372","86.9710471076823","86.7202646424401","86.4892395694809","86.2827323547583","86.1174421310425","85.897253036499","85.6926546096802","85.4864568710327","85.286678314209","85.0806903839111","84.8822326660156","84.666766166687","84.4561462402344","84.2414093017578","84.017032623291","83.7851524353027","83.9051669738098","83.2063293457031","82.8488998413086","82.5062160491943","82.136209487915","81.7938632965088","81.384485244751","80.9737129211426","80.548433303833","80.1236381530762","79.6915149688721","79.2161903381348","78.7513294219971","78.3739948272705","77.8932914733887","77.2632312774658","76.9413528442383","76.3777160644531",
"European Union","EUU","Rural population (% of total population)","SP.RUR.TOTL.ZS","41.569040843937","41.0014391091656","40.4064174528878","39.7602882941403","39.0220718784158","38.2747487850755","37.5815160528513","36.954660614374","36.3942615025326","35.8569876078483","35.3672338145809","34.9160240901829","34.488721849523","34.0776426747709","33.6766595265757","33.3946125892035","33.075607622622","32.778457307446","32.5307555700852","32.2654188438127","31.9111320796966","31.6429884067631","31.4089820134863","31.1899858136876","30.9742746224482","30.8029250226466","30.6114117035522","30.4252262489008","30.2468033973171","30.0803643979211","29.945915433777","29.8094821915393","29.6797720983007","29.5515575859843","29.4232029011031","29.3090789920687","29.1459303685171","28.9327410280748","28.7862957704693","28.6669074954479","28.4800263527161","28.2430007972923","28.0553838147023","27.9111490281714","27.769112689923","27.5997648292823","27.4385079300871","27.3113697025417","27.1786011816779","27.0531530378787","26.8907668804455","26.7837903938779","26.6473343806737","26.4623223381629","26.3016834819709","26.1256257334152","25.910922716891","25.8059200889607","25.6748488013365","25.5403508475156","25.4500197832758","25.3530646491495","25.2340396097906","25.1056497280388","24.9699900035801",
"Fragile and conflict affected situations","FCS","Rural population (% of total population)","SP.RUR.TOTL.ZS","78.03931333223","77.5475981542623","77.1073585923631","76.6448330532865","76.1652750371155","75.6770512323466","75.1716755577524","74.65694213027","74.1248808625242","73.5962237524442","73.0906123211816","72.560016730005","72.0302295671814","71.5359074406719","71.0679102601402","70.5987950954297","70.1510708120383","69.7119725390005","69.2736501774967","68.8415687860959","68.3783006100638","67.912487880267","67.4981646743301","67.0931352405514","66.6505847159401","66.1972534438925","65.7321952553781","65.2621261017925","64.8058915954322","64.3735244992759","63.8769896550464","63.5378920509453","63.2410835487542","62.9653042127652","62.7388883671874","62.5417990087039","62.296515258043","62.0362069376872","61.7763821803285","61.5112771194987","61.2239230220107","60.9410492223346","60.6775307388433","60.4099935408298","60.1303511027372","59.8585688242178","59.6025632426477","59.3915134036853","59.0713936236032","58.779564603203","58.4797586078502","58.1307442532695","57.6671073472942","57.1495723066492","56.7794557401496","56.4789515058866","56.1871924086466","55.8943890636829","55.6093174763451","55.346527525766","55.0653707850081","54.7569182100023","54.4735861718406","54.2218915178938","53.8461747014936",
"Finland","FIN","Rural population (% of total population)","SP.RUR.TOTL.ZS","44.4230338787489","43.7491034263761","43.157381032599","42.6236997934131","42.1388291205194","41.6935384256186","41.2785971204118","40.8847746165999","40.5028403258837","40.1235636599642","39.7377140305424","39.336060849319","38.9093735279951","38.4484214782715","37.9477424621582","37.6086235046387","37.3817253112793","37.2206764221191","37.1232681274414","37.030101776123","36.9086608886719","36.818302154541","36.7580757141113","36.7055053710938","36.6401329040527","36.5282287597656","36.409725189209","36.3000106811523","36.2041015625","36.1634368896484","36.1227798461914","36.0298156738281","35.9045257568359","35.7479705810547","35.5106048583984","35.1940612792969","34.7901777698678","34.3206023945328","33.8212857924873","33.3281786029267","32.8772314650461","32.5017607178042","32.2048358430801","31.9574450873142","31.7233403232867","31.4859470482396","31.2411720150673","30.9799622683037","30.7056327803639","30.453740033053","30.2144201203053","29.9416738125748","29.6338636831288","29.3257881840723","29.0120831059247","28.6945069959396","28.3841616571829","28.0436961687044","27.6576532259657","27.2568785641686","26.9150560208327","26.6289784219671","26.3032402164051","25.9937451397172","25.7362809536364",
"Fiji","FJI","Rural population (% of total population)","SP.RUR.TOTL.ZS","74.3524452410311","72.6498614052362","71.0915988947424","69.6985245475177","68.4915052015301","67.4914076947477","66.7262340021252","66.1317102113998","65.6046065988762","65.1295255598176","64.7020644381339","64.3178205777347","63.9723913225299","63.6613740164291","63.3803660033422","63.1249646271788","62.8900361463268","62.6826231428772","62.5123572451158","62.3704640853386","62.2467937159701","62.1311961894347","62.013521558157","61.8836198745614","61.7313411910726","61.546535560115","61.32205376355","60.976132536297","60.4221692658235","59.6993845452262","58.8528695698056","57.9277155348627","56.9690136356981","56.0218550676127","55.1313310259072","54.3425327058824","53.704448860661","53.1938478810184","52.7374375477737","52.3207902367897","51.9350119128789","51.5712085408538","51.2204860855269","50.8739505117109","50.5227077842183","50.1578638678615","49.7705247274532","49.3505430223025","48.9020247426661","48.4371986830421","47.9584852214896","47.4664550524895","46.9616788705229","46.4447273700709","45.9161712456144","45.3765811916347","44.8265279026126","44.2591656550391","43.7671652614302","43.29010447743","42.813315308126","42.3381635238072","41.8647298534734","41.3930950261232","40.9233397707543",
